timestamp,name,X,Y,pitch,loaded,destination,Emergency,TaskId
71,Agv02,14,6,180,true,EP10,false,
71,Agv03,9,5,180,true,EP01,false,
71,Agv04,19,9,180,true,EP02,false,
71,Agv05,6,14,0,true,EP07,false,
71,Agv06,5,16,0,false,,false,
71,Agv07,10,15,0,false,,false,
71,Agv08,7,9,270,true,EP01,false,
71,Agv09,4,10,0,true,EP09,false,
71,Agv10,11,11,90,true,EP11,false,
71,Agv11,19,5,90,false,,false,
71,Agv12,6,7,0,true,EP06,false,
72,Agv01,8,17,0,true,EP12,false,
72,Agv02,13,6,180,true,EP10,false,
72,Agv03,8,5,180,true,EP01,false,
72,Agv04,18,9,180,true,EP02,false,
72,Agv05,7,14,0,true,EP07,false,
72,Agv06,5,16,180,false,,false,
72,Agv07,11,15,0,false,,false,
72,Agv08,7,8,270,true,EP01,false,
72,Agv09,5,10,0,true,EP09,false,
72,Agv10,11,12,90,true,EP11,false,
72,Agv11,19,6,90,false,,false,
72,Agv12,7,7,0,true,EP06,false,
73,Agv01,9,17,0,true,EP12,false,
73,Agv02,12,6,180,true,EP10,false,
73,Agv03,7,5,180,true,EP01,false,
73,Agv04,17,9,180,true,EP02,false,
73,Agv05,8,14,0,true,EP07,false,
73,Agv06,5,16,270,false,,false,
73,Agv07,12,15,0,false,,false,
73,Agv08,7,7,270,true,EP01,false,
73,Agv09,6,10,0,true,EP09,false,
73,Agv10,11,12,90,false,,false,
73,Agv11,19,6,90,true,EP08,false,
73,Agv12,8,7,0,true,EP06,false,
74,Agv01,10,17,0,true,EP12,false,
74,Agv02,12,6,90,true,EP10,false,
74,Agv03,6,5,180,true,EP01,false,
74,Agv04,16,9,180,true,EP02,false,
74,Agv05,9,14,0,true,EP07,false,
74,Agv06,5,15,270,false,,false,
74,Agv07,13,15,0,false,,false,
74,Agv08,7,6,270,true,EP01,false,
74,Agv09,7,10,0,true,EP09,false,
74,Agv10,11,12,270,false,,false,
74,Agv11,19,7,90,true,EP08,false,
74,Agv12,9,7,0,true,EP06,false,
75,Agv01,11,17,0,true,EP12,false,
75,Agv02,12,7,90,true,EP10,false,
75,Agv03,6,5,180,false,,false,
75,Agv04,15,9,180,true,EP02,false,
75,Agv05,9,14,270,true,EP07,false,
75,Agv06,5,14,270,false,,false,
75,Agv07,14,15,0,false,,false,
75,Agv08,7,5,270,true,EP01,false,
75,Agv09,8,10,0,true,EP09,false,
75,Agv10,11,11,270,false,,false,
75,Agv11,19,8,90,true,EP08,false,
75,Agv12,9,7,0,false,,false,
76,Agv01,12,17,0,true,EP12,false,
76,Agv02,12,7,90,false,,false,
76,Agv03,5,5,180,false,,false,
76,Agv04,14,9,180,true,EP02,false,
76,Agv05,9,13,270,true,EP07,false,
76,Agv06,5,14,180,false,,false,
76,Agv07,15,15,0,false,,false,
76,Agv08,7,4,270,true,EP01,false,
76,Agv09,9,10,0,true,EP09,false,
76,Agv10,11,10,270,false,,false,
76,Agv11,19,9,90,true,EP08,false,
76,Agv12,10,7,0,false,,false,
77,Agv01,12,17,0,false,,false,
77,Agv02,12,7,0,false,,false,
77,Agv03,4,5,180,false,,false,
77,Agv04,13,9,180,true,EP02,false,
77,Agv05,9,13,270,false,,false,
77,Agv06,4,14,180,false,,false,
77,Agv07,16,15,0,false,,false,
77,Agv08,7,4,270,false,,false,
77,Agv09,10,10,0,true,EP09,false,
77,Agv10,11,10,0,false,,false,
77,Agv11,19,10,90,true,EP08,false,
77,Agv12,10,7,180,false,,false,
78,Agv01,13,17,0,false,,false,
78,Agv02,13,7,0,false,,false,
78,Agv03,3,5,180,false,,false,
78,Agv04,12,9,180,true,EP02,false,
78,Agv05,9,13,180,false,,false,
78,Agv06,3,14,180,false,,false,
78,Agv07,17,15,0,false,,false,
78,Agv08,7,4,90,false,,false,
78,Agv09,10,10,270,true,EP09,false,
78,Agv10,12,10,0,false,,false,
78,Agv11,19,11,90,true,EP08,false,
78,Agv12,10,7,0,false,,false,
79,Agv01,14,17,0,false,,false,
79,Agv02,14,7,0,false,,false,
79,Agv03,2,5,180,false,,false,
79,Agv04,11,9,180,true,EP02,false,
79,Agv05,8,13,180,false,,false,
79,Agv06,2,14,180,false,,false,
79,Agv07,18,15,0,false,,false,
79,Agv08,7,5,90,false,,false,
79,Agv09,10,9,270,true,EP09,false,
79,Agv10,13,10,0,false,,false,
79,Agv11,19,12,90,true,EP08,false,
79,Agv12,11,7,0,false,,false,
80,Agv01,15,17,0,false,,false,
80,Agv02,15,7,0,false,,false,
80,Agv03,2,5,90,false,,false,
80,Agv04,10,9,180,true,EP02,false,
80,Agv05,7,13,180,false,,false,
80,Agv06,2,14,180,true,EP09,false,
80,Agv07,19,15,0,false,,false,
80,Agv08,7,6,90,false,,false,
80,Agv09,10,8,270,true,EP09,false,
80,Agv10,14,10,0,false,,false,
80,Agv11,19,13,90,true,EP08,false,
80,Agv12,12,7,0,false,,false,
81,Agv01,16,17,0,false,,false,
81,Agv02,16,7,0,false,,false,
81,Agv03,2,6,90,false,,false,
81,Agv04,9,9,180,true,EP02,false,
81,Agv05,6,13,180,false,,false,
81,Agv06,2,14,0,true,EP09,false,
81,Agv07,19,15,180,false,,false,
81,Agv08,7,6,180,false,,false,
81,Agv09,10,7,270,true,EP09,false,
81,Agv10,15,10,0,false,,false,
81,Agv11,19,14,90,true,EP08,false,
81,Agv12,13,7,0,false,,false,
82,Agv01,17,17,0,false,,false,
82,Agv02,17,7,0,false,,false,
82,Agv03,2,6,90,true,EP15,false,
82,Agv04,8,9,180,true,EP02,false,
82,Agv05,5,13,180,false,,false,
82,Agv06,3,14,0,true,EP09,false,
82,Agv07,18,15,180,false,,false,
82,Agv08,6,6,180,false,,false,
82,Agv09,10,6,270,true,EP09,false,
82,Agv10,16,10,0,false,,false,
82,Agv11,19,14,180,true,EP08,false,
82,Agv12,13,7,180,false,,false,
83,Agv01,18,17,0,false,,false,
83,Agv02,18,7,0,false,,false,
83,Agv03,2,7,90,true,EP15,false,
83,Agv04,7,9,180,true,EP02,false,
83,Agv05,4,13,180,false,,false,
83,Agv06,4,14,0,true,EP09,false,
83,Agv07,18,15,0,false,,false,
83,Agv08,5,6,180,false,,false,
83,Agv09,10,5,270,true,EP09,false,
83,Agv10,17,10,0,false,,false,
83,Agv11,18,14,180,true,EP08,false,
83,Agv12,12,7,180,false,,false,
84,Agv01,19,17,0,false,,false,
84,Agv02,19,7,0,false,,false,
84,Agv03,2,8,90,true,EP15,false,
84,Agv04,6,9,180,true,EP02,false,
84,Agv05,3,13,180,false,,false,
84,Agv06,5,14,0,true,EP09,false,
84,Agv07,19,15,0,false,,false,
84,Agv08,4,6,180,false,,false,
84,Agv09,10,4,270,true,EP09,false,
84,Agv10,18,10,0,false,,false,
84,Agv11,17,14,180,true,EP08,false,
84,Agv12,11,7,180,false,,false,
85,Agv01,19,17,270,false,,false,
85,Agv02,19,7,270,false,,false,
85,Agv03,2,9,90,true,EP15,false,
85,Agv04,6,9,180,false,,false,
85,Agv05,2,13,180,false,,false,
85,Agv06,6,14,0,true,EP09,false,
85,Agv07,19,15,270,false,,false,
85,Agv08,3,6,180,false,,false,
85,Agv09,10,4,0,true,EP09,false,
85,Agv10,19,10,0,false,,false,
85,Agv11,16,14,180,true,EP08,false,
85,Agv12,10,7,180,false,,false,
86,Agv01,19,16,270,false,,false,
86,Agv02,19,6,270,false,,false,
86,Agv03,2,10,90,true,EP15,false,
86,Agv04,5,9,180,false,,false,
86,Agv05,2,13,270,false,,false,
86,Agv06,7,14,0,true,EP09,false,
86,Agv07,19,14,270,false,,false,
86,Agv08,2,6,180,false,,false,
86,Agv09,11,4,0,true,EP09,false,
86,Agv10,19,10,0,true,EP02,false,
86,Agv11,15,14,180,true,EP08,false,
86,Agv12,10,7,0,false,,false,
87,Agv01,19,15,270,false,,false,
87,Agv02,19,6,270,true,EP04,true,
87,Agv03,2,11,90,true,EP15,false,
87,Agv04,4,9,180,false,,false,
87,Agv05,2,12,270,false,,false,
87,Agv06,8,14,0,true,EP09,false,
87,Agv07,19,14,270,true,EP05,false,
87,Agv08,2,6,180,true,EP12,false,
87,Agv09,11,4,0,false,,false,
87,Agv10,19,10,180,true,EP02,false,
87,Agv11,14,14,180,true,EP08,false,
87,Agv12,11,7,0,false,,false,
88,Agv01,19,14,270,false,,false,
88,Agv02,19,6,180,true,EP04,true,
88,Agv03,2,11,0,true,EP15,false,
88,Agv04,3,9,180,false,,false,
88,Agv05,2,12,90,false,,false,
88,Agv06,9,14,0,true,EP09,false,
88,Agv07,19,13,270,true,EP05,false,
88,Agv08,2,6,0,true,EP12,false,
88,Agv09,11,4,90,false,,false,
88,Agv10,18,10,180,true,EP02,false,
88,Agv11,13,14,180,true,EP08,false,
88,Agv12,12,7,0,false,,false,
89,Agv01,19,14,270,true,EP06,false,
89,Agv02,18,6,180,true,EP04,true,
89,Agv03,3,11,0,true,EP15,false,
89,Agv04,2,9,180,false,,false,
89,Agv05,2,13,90,false,,false,
89,Agv06,10,14,0,true,EP09,false,
89,Agv07,19,12,270,true,EP05,false,
89,Agv08,3,6,0,true,EP12,false,
89,Agv09,11,5,90,false,,false,
89,Agv10,17,10,180,true,EP02,false,
89,Agv11,12,14,180,true,EP08,false,
89,Agv12,13,7,0,false,,false,
90,Agv01,19,13,270,true,EP06,false,
90,Agv02,17,6,180,true,EP04,true,
90,Agv03,4,11,0,true,EP15,false,
90,Agv04,2,9,90,false,,false,
90,Agv05,2,14,90,false,,false,
90,Agv06,11,14,0,true,EP09,false,
90,Agv07,19,11,270,true,EP05,false,
90,Agv08,4,6,0,true,EP12,false,
90,Agv09,11,6,90,false,,false,
90,Agv10,16,10,180,true,EP02,false,
90,Agv11,12,14,90,true,EP08,false,
90,Agv12,14,7,0,false,,false,
91,Agv01,19,12,270,true,EP06,false,
91,Agv02,16,6,180,true,EP04,true,
91,Agv03,5,11,0,true,EP15,false,
91,Agv04,2,10,90,false,,false,
91,Agv05,2,14,90,true,EP03,false,
91,Agv06,11,14,270,true,EP09,false,
91,Agv07,19,10,270,true,EP05,false,
91,Agv08,5,6,0,true,EP12,false,
91,Agv09,11,7,90,false,,false,
91,Agv10,15,10,180,true,EP02,false,
91,Agv11,12,15,90,true,EP08,false,
91,Agv12,15,7,0,false,,false,
92,Agv01,19,11,270,true,EP06,false,
92,Agv02,15,6,180,true,EP04,true,
92,Agv03,6,11,0,true,EP15,false,
92,Agv04,2,10,90,true,EP14,false,
92,Agv05,2,14,0,true,EP03,false,
92,Agv06,11,13,270,true,EP09,false,
92,Agv07,19,9,270,true,EP05,false,
92,Agv08,6,6,0,true,EP12,false,
92,Agv09,11,8,90,false,,false,
92,Agv10,14,10,180,true,EP02,false,
92,Agv11,12,15,180,true,EP08,false,
92,Agv12,16,7,0,false,,false,
93,Agv01,19,10,270,true,EP06,false,
93,Agv02,14,6,180,true,EP04,true,
93,Agv03,7,11,0,true,EP15,false,
93,Agv04,2,10,0,true,EP14,false,
93,Agv05,3,14,0,true,EP03,false,
93,Agv06,11,12,270,true,EP09,false,
93,Agv07,19,8,270,true,EP05,false,
93,Agv08,7,6,0,true,EP12,false,
93,Agv09,11,9,90,false,,false,
93,Agv10,13,10,180,true,EP02,false,
93,Agv11,11,15,180,true,EP08,false,
93,Agv12,17,7,0,false,,false,
94,Agv01,19,9,270,true,EP06,false,
94,Agv02,13,6,180,true,EP04,true,
94,Agv03,8,11,0,true,EP15,false,
94,Agv04,3,10,0,true,EP14,false,
94,Agv05,4,14,0,true,EP03,false,
94,Agv06,11,11,270,true,EP09,false,
94,Agv07,19,7,270,true,EP05,false,
94,Agv08,8,6,0,true,EP12,false,
94,Agv09,11,10,90,false,,false,
94,Agv10,12,10,180,true,EP02,false,
94,Agv11,10,15,180,true,EP08,false,
94,Agv12,18,7,0,false,,false,
95,Agv01,19,9,180,true,EP06,false,
95,Agv02,12,6,180,true,EP04,true,
95,Agv03,9,11,0,true,EP15,false,
95,Agv04,4,10,0,true,EP14,false,
95,Agv05,5,14,0,true,EP03,false,
95,Agv06,11,11,0,true,EP09,false,
95,Agv07,19,6,270,true,EP05,false,
95,Agv08,9,6,0,true,EP12,false,
95,Agv09,11,10,180,false,,false,
95,Agv10,12,10,270,true,EP02,false,
95,Agv11,9,15,180,true,EP08,false,
95,Agv12,19,7,0,false,,false,
96,Agv01,18,9,180,true,EP06,false,
96,Agv02,11,6,180,true,EP04,true,
96,Agv03,10,11,0,true,EP15,false,
96,Agv04,5,10,0,true,EP14,false,
96,Agv05,6,14,0,true,EP03,false,
96,Agv06,12,11,0,true,EP09,false,
96,Agv07,19,5,270,true,EP05,false,
96,Agv08,10,6,0,true,EP12,false,
96,Agv09,10,10,180,false,,false,
96,Agv10,12,9,270,true,EP02,false,
96,Agv11,9,15,180,false,,false,
96,Agv12,19,7,90,false,,false,
97,Agv01,17,9,180,true,EP06,false,
97,Agv02,11,6,90,true,EP04,true,
97,Agv03,11,11,0,true,EP15,false,
97,Agv04,6,10,0,true,EP14,false,
97,Agv05,6,14,270,true,EP03,false,
97,Agv06,13,11,0,true,EP09,false,
97,Agv07,19,5,180,true,EP05,false,
97,Agv08,10,6,90,true,EP12,false,
97,Agv09,9,10,180,false,,false,
97,Agv10,12,9,180,true,EP02,false,
97,Agv11,8,15,180,false,,false,
97,Agv12,19,8,90,false,,false,
98,Agv01,16,9,180,true,EP06,false,
98,Agv02,11,7,90,true,EP04,true,
98,Agv03,12,11,0,true,EP15,false,
98,Agv04,7,10,0,true,EP14,false,
98,Agv05,6,13,270,true,EP03,false,
98,Agv06,13,11,270,true,EP09,false,
98,Agv07,18,5,180,true,EP05,false,
98,Agv08,10,6,0,true,EP12,false,
98,Agv09,8,10,180,false,,false,
98,Agv10,11,9,180,true,EP02,false,
98,Agv11,7,15,180,false,,false,
98,Agv12,19,9,90,false,,false,
99,Agv01,15,9,180,true,EP06,false,
99,Agv02,11,8,90,true,EP04,true,
99,Agv03,13,11,0,true,EP15,false,
99,Agv04,7,10,270,true,EP14,false,
99,Agv05,6,13,270,false,,false,
99,Agv06,13,10,270,true,EP09,false,
99,Agv07,17,5,180,true,EP05,false,
99,Agv08,11,6,0,true,EP12,false,
99,Agv09,8,10,90,false,,false,
99,Agv10,10,9,180,true,EP02,false,
99,Agv11,6,15,180,false,,false,
99,Agv12,19,10,90,false,,false,
100,Agv01,14,9,180,true,EP06,false,
100,Agv02,11,9,90,true,EP04,true,
100,Agv03,14,11,0,true,EP15,false,
100,Agv04,7,9,270,true,EP14,false,
100,Agv05,6,13,0,false,,false,
100,Agv06,13,9,270,true,EP09,false,
100,Agv07,16,5,180,true,EP05,false,
100,Agv08,11,6,90,true,EP12,false,
100,Agv09,8,10,180,false,,false,
100,Agv10,9,9,180,true,EP02,false,
100,Agv11,5,15,180,false,,false,
100,Agv12,19,10,90,true,EP07,false,
101,Agv01,13,9,180,true,EP06,false,
101,Agv02,11,10,90,true,EP04,true,
101,Agv03,15,11,0,true,EP15,false,
101,Agv04,7,8,270,true,EP14,false,
101,Agv05,7,13,0,false,,false,
101,Agv06,13,8,270,true,EP09,false,
101,Agv07,15,5,180,true,EP05,false,
101,Agv08,11,7,90,true,EP12,false,
101,Agv09,7,10,180,false,,false,
101,Agv10,8,9,180,true,EP02,false,
101,Agv11,4,15,180,false,,false,
101,Agv12,19,11,90,true,EP07,false,
102,Agv01,12,9,180,true,EP06,false,
102,Agv02,11,11,90,true,EP04,true,
102,Agv03,15,11,0,false,,false,
102,Agv04,7,7,270,true,EP14,false,
102,Agv05,8,13,0,false,,false,
102,Agv06,13,7,270,true,EP09,false,
102,Agv07,14,5,180,true,EP05,false,
102,Agv08,11,8,90,true,EP12,false,
102,Agv09,6,10,180,false,,false,
102,Agv10,7,9,180,true,EP02,false,
102,Agv11,3,15,180,false,,false,
102,Agv12,19,11,180,true,EP07,false,
103,Agv01,11,9,180,true,EP06,false,
103,Agv02,11,12,90,true,EP04,true,
103,Agv03,16,11,0,false,,false,
103,Agv04,7,7,0,true,EP14,false,
103,Agv05,9,13,0,false,,false,
103,Agv06,13,6,270,true,EP09,false,
103,Agv07,13,5,180,true,EP05,false,
103,Agv08,11,8,180,true,EP12,false,
103,Agv09,5,10,180,false,,false,
103,Agv10,6,9,180,true,EP02,false,
103,Agv11,2,15,180,false,,false,
103,Agv12,18,11,180,true,EP07,false,
104,Agv01,10,9,180,true,EP06,false,
104,Agv02,11,13,90,true,EP04,true,
104,Agv03,16,11,270,false,,false,
104,Agv04,8,7,0,true,EP14,false,
104,Agv05,10,13,0,false,,false,
104,Agv06,13,5,270,true,EP09,false,
104,Agv07,12,5,180,true,EP05,false,
104,Agv08,11,8,90,true,EP12,false,
104,Agv09,4,10,180,false,,false,
104,Agv10,6,9,180,false,,false,
104,Agv11,2,15,270,false,,false,
104,Agv12,17,11,180,true,EP07,false,
105,Agv01,9,9,180,true,EP06,false,
105,Agv02,11,14,90,true,EP04,true,
105,Agv03,16,10,270,false,,false,
105,Agv04,9,7,0,true,EP14,false,
105,Agv05,11,13,0,false,,false,
105,Agv06,13,4,270,true,EP09,false,
105,Agv07,11,5,180,true,EP05,false,
105,Agv08,11,9,90,true,EP12,false,
105,Agv09,3,10,180,false,,false,
105,Agv10,6,9,0,false,,false,
105,Agv11,2,14,270,false,,false,
105,Agv12,17,11,90,true,EP07,false,
106,Agv01,9,9,180,false,,false,
106,Agv02,11,15,90,true,EP04,true,
106,Agv03,16,10,0,false,,false,
106,Agv04,10,7,0,true,EP14,false,
106,Agv05,12,13,0,false,,false,
106,Agv06,13,4,270,false,,false,
106,Agv07,10,5,180,true,EP05,false,
106,Agv08,11,10,90,true,EP12,false,
106,Agv09,2,10,180,false,,false,
106,Agv10,6,9,180,false,,false,
106,Agv11,2,14,270,true,EP16,false,
106,Agv12,17,11,180,true,EP07,false,
107,Agv01,8,9,180,false,,false,
107,Agv02,11,15,180,true,EP04,true,
107,Agv03,17,10,0,false,,false,
107,Agv04,11,7,0,true,EP14,false,
107,Agv05,13,13,0,false,,false,
107,Agv06,13,4,90,false,,false,
107,Agv07,9,5,180,true,EP05,false,
107,Agv08,11,11,90,true,EP12,false,
107,Agv09,2,10,180,true,EP04,false,
107,Agv10,5,9,180,false,,false,
107,Agv11,2,14,0,true,EP16,false,
107,Agv12,16,11,180,true,EP07,false,
108,Agv01,7,9,180,false,,false,
108,Agv02,10,15,180,true,EP04,true,
108,Agv03,18,10,0,false,,false,
108,Agv04,12,7,0,true,EP14,false,
108,Agv05,14,13,0,false,,false,
108,Agv06,13,5,90,false,,false,
108,Agv07,9,5,180,false,,false,
108,Agv08,11,12,90,true,EP12,false,
108,Agv09,2,10,90,true,EP04,false,
108,Agv10,4,9,180,false,,false,
108,Agv11,3,14,0,true,EP16,false,
108,Agv12,15,11,180,true,EP07,false,
109,Agv01,6,9,180,false,,false,
109,Agv02,9,15,180,true,EP04,true,
109,Agv03,19,10,0,false,,false,
109,Agv04,13,7,0,true,EP14,false,
109,Agv05,15,13,0,false,,false,
109,Agv06,13,6,90,false,,false,
109,Agv07,8,5,180,false,,false,
109,Agv08,11,13,90,true,EP12,false,
109,Agv09,2,11,90,true,EP04,false,
109,Agv10,3,9,180,false,,false,
109,Agv11,4,14,0,true,EP16,false,
109,Agv12,14,11,180,true,EP07,false,
110,Agv01,5,9,180,false,,false,
110,Agv02,8,15,180,true,EP04,true,
110,Agv03,19,10,0,true,EP05,false,
110,Agv04,14,7,0,true,EP14,false,
110,Agv05,16,13,0,false,,false,
110,Agv06,13,6,0,false,,false,
110,Agv07,8,5,0,false,,false,
110,Agv08,11,14,90,true,EP12,false,
110,Agv09,2,12,90,true,EP04,false,
110,Agv10,2,9,180,false,,false,
110,Agv11,5,14,0,true,EP16,false,
110,Agv12,13,11,180,true,EP07,false,
111,Agv01,4,9,180,false,,false,
111,Agv02,7,15,180,true,EP04,true,
111,Agv03,19,10,180,true,EP05,false,
111,Agv04,15,7,0,true,EP14,false,
111,Agv05,17,13,0,false,,false,
111,Agv06,14,6,0,false,,false,
111,Agv07,9,5,0,false,,false,
111,Agv08,11,15,90,true,EP12,false,
111,Agv09,2,13,90,true,EP04,false,
111,Agv10,2,9,90,false,,false,
111,Agv11,6,14,0,true,EP16,false,
111,Agv12,12,11,180,true,EP07,false,
112,Agv01,3,9,180,false,,false,
112,Agv02,6,15,180,true,EP04,true,
112,Agv03,18,10,180,true,EP05,false,
112,Agv04,15,7,0,false,,false,
112,Agv05,18,13,0,false,,false,
112,Agv06,15,6,0,false,,false,
112,Agv07,10,5,0,false,,false,
112,Agv08,11,16,90,true,EP12,false,
112,Agv09,2,14,90,true,EP04,false,
112,Agv10,2,10,90,false,,false,
112,Agv11,7,14,0,true,EP16,false,
112,Agv12,11,11,180,true,EP07,false,
113,Agv01,2,9,180,false,,false,
113,Agv02,6,15,180,false,,false,
113,Agv03,17,10,180,true,EP05,false,
113,Agv04,16,7,0,false,,false,
113,Agv05,19,13,0,false,,false,
113,Agv06,16,6,0,false,,false,
113,Agv07,10,5,180,false,,false,
113,Agv08,11,16,90,false,,false,
113,Agv09,2,15,90,true,EP04,false,
113,Agv10,2,10,90,true,EP13,false,
113,Agv11,8,14,0,true,EP16,false,
113,Agv12,10,11,180,true,EP07,false,
114,Agv01,2,9,270,false,,false,
114,Agv02,5,15,180,false,,false,
114,Agv03,16,10,180,true,EP05,false,
114,Agv04,17,7,0,false,,false,
114,Agv05,19,13,270,false,,false,
114,Agv06,17,6,0,false,,false,
114,Agv07,9,5,180,false,,false,
114,Agv08,11,16,270,false,,false,
114,Agv09,2,16,90,true,EP04,false,
114,Agv10,2,10,0,true,EP13,false,
114,Agv11,9,14,0,true,EP16,false,
114,Agv12,9,11,180,true,EP07,false,
115,Agv01,2,9,90,false,,false,
115,Agv02,4,15,180,false,,false,
115,Agv03,15,10,180,true,EP05,false,
115,Agv04,18,7,0,false,,false,
115,Agv05,19,12,270,false,,false,
115,Agv06,18,6,0,false,,false,
115,Agv07,8,5,180,false,,false,
115,Agv08,11,15,270,false,,false,
115,Agv09,2,16,0,true,EP04,false,
115,Agv10,3,10,0,true,EP13,false,
115,Agv11,10,14,0,true,EP16,false,
115,Agv12,9,11,180,false,,false,
116,Agv01,2,10,90,false,,false,
116,Agv02,3,15,180,false,,false,
116,Agv03,14,10,180,true,EP05,false,
116,Agv04,19,7,0,false,,false,
116,Agv05,19,11,270,false,,false,
116,Agv06,19,6,0,false,,false,
116,Agv07,7,5,180,false,,false,
116,Agv08,11,15,180,false,,false,
116,Agv09,3,16,0,true,EP04,false,
116,Agv10,4,10,0,true,EP13,false,
116,Agv11,11,14,0,true,EP16,false,
116,Agv12,9,11,0,false,,false,
117,Agv01,2,10,90,true,EP09,false,
117,Agv02,2,15,180,false,,false,
117,Agv03,13,10,180,true,EP05,false,
117,Agv04,19,7,90,false,,false,
117,Agv05,19,10,270,false,,false,
117,Agv06,19,6,0,true,EP14,false,
117,Agv07,7,5,0,false,,false,
117,Agv08,10,15,180,false,,false,
117,Agv09,4,16,0,true,EP04,false,
117,Agv10,5,10,0,true,EP13,false,
117,Agv11,12,14,0,true,EP16,false,
117,Agv12,9,11,180,false,,false,
118,Agv01,2,10,0,true,EP09,false,
118,Agv02,2,15,270,false,,false,
118,Agv03,12,10,180,true,EP05,false,
118,Agv04,19,8,90,false,,false,
118,Agv05,19,10,270,true,EP03,false,
118,Agv06,19,6,180,true,EP14,false,
118,Agv07,8,5,0,false,,false,
118,Agv08,10,15,0,false,,false,
118,Agv09,5,16,0,true,EP04,false,
118,Agv10,6,10,0,true,EP13,false,
118,Agv11,13,14,0,true,EP16,false,
118,Agv12,8,11,180,false,,false,
119,Agv01,3,10,0,true,EP09,false,
119,Agv02,2,14,270,false,,false,
119,Agv03,11,10,180,true,EP05,false,
119,Agv04,19,9,90,false,,false,
119,Agv05,19,10,180,true,EP03,false,
119,Agv06,18,6,180,true,EP14,false,
119,Agv07,9,5,0,false,,false,
119,Agv08,11,15,0,false,,false,
119,Agv09,5,16,0,false,,false,
119,Agv10,7,10,0,true,EP13,false,
119,Agv11,14,14,0,true,EP16,false,
119,Agv12,7,11,180,false,,false,
120,Agv01,4,10,0,true,EP09,false,
120,Agv02,2,14,270,true,EP03,false,
120,Agv03,10,10,180,true,EP05,false,
120,Agv04,19,10,90,false,,false,
120,Agv05,18,10,180,true,EP03,false,
120,Agv06,17,6,180,true,EP14,false,
120,Agv07,10,5,0,false,,false,
120,Agv08,12,15,0,false,,false,
120,Agv09,5,16,180,false,,false,
120,Agv10,8,10,0,true,EP13,false,
120,Agv11,15,14,0,true,EP16,false,
120,Agv12,6,11,180,false,,false,
121,Agv01,5,10,0,true,EP09,false,
121,Agv02,2,13,270,true,EP03,false,
121,Agv03,10,10,270,true,EP05,false,
121,Agv04,19,10,90,true,EP08,false,
121,Agv05,17,10,180,true,EP03,false,
121,Agv06,16,6,180,true,EP14,false,
121,Agv07,11,5,0,false,,false,
121,Agv08,13,15,0,false,,false,
121,Agv09,4,16,180,false,,false,
121,Agv10,9,10,0,true,EP13,false,
121,Agv11,15,14,90,true,EP16,false,
121,Agv12,5,11,180,false,,false,
122,Agv01,6,10,0,true,EP09,false,
122,Agv02,2,12,270,true,EP03,false,
122,Agv03,10,9,270,true,EP05,false,
122,Agv04,19,11,90,true,EP08,false,
122,Agv05,16,10,180,true,EP03,false,
122,Agv06,15,6,180,true,EP14,false,
122,Agv07,12,5,0,false,,false,
122,Agv08,14,15,0,false,,false,
122,Agv09,3,16,180,false,,false,
122,Agv10,10,10,0,true,EP13,false,
122,Agv11,15,15,90,true,EP16,false,
122,Agv12,4,11,180,false,,false,
123,Agv01,7,10,0,true,EP09,false,
123,Agv02,2,12,0,true,EP03,false,
123,Agv03,10,8,270,true,EP05,false,
123,Agv04,19,12,90,true,EP08,false,
123,Agv05,15,10,180,true,EP03,false,
123,Agv06,15,6,90,true,EP14,false,
123,Agv07,13,5,0,false,,false,
123,Agv08,14,15,270,false,,false,
123,Agv09,2,16,180,false,,false,
123,Agv10,11,10,0,true,EP13,false,
123,Agv11,15,15,90,false,,false,
123,Agv12,3,11,180,false,,false,
124,Agv01,8,10,0,true,EP09,false,
124,Agv02,3,12,0,true,EP03,false,
124,Agv03,10,7,270,true,EP05,false,
124,Agv04,19,13,90,true,EP08,false,
124,Agv05,14,10,180,true,EP03,false,
124,Agv06,15,7,90,true,EP14,false,
124,Agv07,14,5,0,false,,false,
124,Agv08,14,14,270,false,,false,
124,Agv09,2,16,270,false,,false,
124,Agv10,12,10,0,true,EP13,false,
124,Agv11,15,15,0,false,,false,
124,Agv12,2,11,180,false,,false,
125,Agv01,9,10,0,true,EP09,false,
125,Agv02,4,12,0,true,EP03,false,
125,Agv03,10,6,270,true,EP05,false,
125,Agv04,19,14,90,true,EP08,false,
125,Agv05,13,10,180,true,EP03,false,
125,Agv06,15,7,90,false,,false,
125,Agv07,15,5,0,false,,false,
125,Agv08,14,13,270,false,,false,
125,Agv09,2,15,270,false,,false,
125,Agv10,12,10,270,true,EP13,false,
125,Agv11,16,15,0,false,,false,
125,Agv12,2,11,270,false,,false,
126,Agv01,10,10,0,true,EP09,false,
126,Agv02,5,12,0,true,EP03,false,
126,Agv03,10,5,270,true,EP05,false,
126,Agv04,19,15,90,true,EP08,false,
126,Agv05,12,10,180,true,EP03,false,
126,Agv06,15,7,0,false,,false,
126,Agv07,16,5,0,false,,false,
126,Agv08,14,12,270,false,,false,
126,Agv09,2,14,270,false,,false,
126,Agv10,12,9,270,true,EP13,false,
126,Agv11,17,15,0,false,,false,
126,Agv12,2,10,270,false,,false,
127,Agv01,11,10,0,true,EP09,false,
127,Agv02,5,12,0,false,,false,
127,Agv03,10,4,270,true,EP05,false,
